title,company,location,work_type,level,compensation,link,id,scraped_date
"Senior API Engineer (React, AEM, Cloud, DevOps & AI)",Zensar Technologies,,,,,https://builtin.com/job/senior-api-engineer-react-aem-cloud-devops-ai/8960928,8960928,2026-04-22
"Full Stack Developer | Golang, Node.js, Cloud (AWS), Microservices, AI Integration",Synechron,,,,,https://builtin.com/job/full-stack-developer/8689163,8689163,2026-04-22
Senior Engineer - AI,Manhattan Associates,,,,,https://builtin.com/job/senior-engineer-ai/8960331,8960331,2026-04-22
AI Applications Engineer — GTM,Oleria,,,,,https://builtin.com/job/ai-applications-engineer-gtm/8956797,8956797,2026-04-22
Lead Software Developer - AI,Innocap,,,,,https://builtin.com/job/lead-software-developer/8688847,8688847,2026-04-22
Digital Solutions - AI & Automation - Senior Developer (Boomi + Workato) (Location: India),Connor Group,,,,,https://builtin.com/job/digital-solutions-automation-analytics-senior-developer-location-india/7731179,7731179,2026-04-22
Sr. Software Engineer - AI/ML,KLA,,,,,https://builtin.com/job/sr-software-engineer-ai-ml/8940709,8940709,2026-04-22
Senior Software Engineer - Java/AI,Saviynt,,,,,https://builtin.com/job/senior-software-engineer-java-ai/8940320,8940320,2026-04-22
Lead AI/Data Science Engineer,Medtronic,,,,,https://builtin.com/job/lead-ai-data-science-engineer/8939569,8939569,2026-04-22
AI Solutions Engineer (YOE: Fresher - 02),Bolna,,,,,https://builtin.com/job/ai-solutions-engineer-early-career/8939517,8939517,2026-04-22
AI/Data Science Engineer II,Medtronic,,,,,https://builtin.com/job/ai-data-science-engineer-ii/8938541,8938541,2026-04-22
Senior Software Engineer (AI-Native) (Hyderabad),Nerdy,,,,,https://builtin.com/job/senior-software-engineer-ai-native-hyderabad/8928438,8928438,2026-04-22
AI Automation Engineer,LiveRamp,,,,,https://builtin.com/job/ai-automation-engineer/8928352,8928352,2026-04-22
AIML Engineer(Gen AI),A.P. Moller - Maersk,,,,,https://builtin.com/job/aiml-engineer-gen-ai/8925516,8925516,2026-04-22
Senior AI/ML Engineer - Simulation,A.P. Moller - Maersk,,,,,https://builtin.com/job/senior-ai-ml-engineer-simulation/8925497,8925497,2026-04-22
Digital Solutions - AI & Automation - Developer (Boomi + Workato) (Location: India),Connor Group,,,,,https://builtin.com/job/digital-solutions-automation-analytics-developer-location-india/7418541,7418541,2026-04-22
Senior Software Engineer (AI Applications),AlphaSense,,,,,https://builtin.com/job/senior-software-engineer-ai-applications/8917910,8917910,2026-04-22
AI/ML Engineer,KLA,,,,,https://builtin.com/job/ai-ml-engineer/8913871,8913871,2026-04-22
"Principal Developer, AI Detections",Arctic Wolf,,,,,https://builtin.com/job/principal-developer-ai-detections/8913372,8913372,2026-04-22
DevOps Engineer SE II - GCP & AI,Keywords Studios,,,,,https://builtin.com/job/devops-engineer-se-ii-gcp-ai/8903829,8903829,2026-04-22
Senior Data Engineer - AI/ML,Global Software Solutions Group,,,,,https://builtin.com/job/senior-data-engineer-ai-ml/8903139,8903139,2026-04-22
Senior Technology Engineer - AI/ML Platforms,Global Software Solutions Group,,,,,https://builtin.com/job/senior-technology-engineer-ai-ml-platforms/8903138,8903138,2026-04-22
Technology Engineer - AI/ML Platform,Global Software Solutions Group,,,,,https://builtin.com/job/technology-engineer-ai-ml-platform/8903126,8903126,2026-04-22
"Senior AI & Automation Engineer (6+ years Generative AI, Agentic AI, LLMs, Python, APIs, MCP)",Western Digital,,,,,https://builtin.com/job/senior-ai-automation-engineer-6-years-generative-ai-agentic-ai-llms-python-apis-mcp/8901309,8901309,2026-04-22
Senior Quality Engineer - AI Integrations,Arctic Wolf,,,,,https://builtin.com/job/quality-engineer-autosoc/8184039,8184039,2026-04-22
AI - Acceleration PowerApps Developer,Zensar Technologies,,,,,https://builtin.com/job/ai-acceleration-powerapps-developer/8899396,8899396,2026-04-22
"AI Engineer / Data Scientist, AI Senior Associate",PwC,,,,,https://www.builtinla.com/job/ai-engineer-data-scientist-ai-senior-associate/9540364,9540364,2026-05-29
"AI Engineer / Data Scientist, AI Sr. Manager",PwC,,,,,https://www.builtinla.com/job/ai-engineer-data-scientist-ai-sr-manager/9540359,9540359,2026-05-29
"AI Engineer / Data Scientist, AI Manager",PwC,,,,,https://www.builtinla.com/job/ai-engineer-data-scientist-ai-manager/9540345,9540345,2026-05-29
ERP AI Engineer -  Manager,PwC,,,,,https://www.builtinla.com/job/erp-ai-engineer-manager/9429280,9429280,2026-05-29
NGA AI Engineer Manager,PwC,,,,,https://www.builtinla.com/job/nga-ai-engineer-manager/9319986,9319986,2026-05-29
"Senior Manager, Scientific AI Engineer",Pfizer,,,,,https://www.builtinla.com/job/senior-manager-scientific-ai-engineer/9393882,9393882,2026-05-29
Sr. Staff AI Engineer (Remote),Rula,,,,,https://www.builtinla.com/job/sr-staff-ai-engineer-remote/9185177,9185177,2026-05-29
Applied AI Developer (Remote),CrowdStrike,,,,,https://www.builtinla.com/job/applied-ai-developer-remote/9429682,9429682,2026-05-29
Senior AI Engineer,Wipfli,,,,,https://www.builtinla.com/job/senior-ai-engineer/9249065,9249065,2026-05-29
Sr. Applied AI Engineer,Zapier,,,,,https://www.builtinla.com/job/sr-applied-ai-engineer/9132993,9132993,2026-05-29
GTM AI Engineer,Superhuman,,,,,https://www.builtinla.com/job/gtm-ai-engineer/9383308,9383308,2026-05-29
Principal AI Engineer (Remote),Rula,,,,,https://www.builtinla.com/job/principal-ai-engineer-remote/9375184,9375184,2026-05-29
AI Engineer,THE·TEAM,,,,,https://www.builtinla.com/job/ai-engineer/9491937,9491937,2026-05-29
Software Engineer II (AI Focus),Parsec Automation,,,,,https://www.builtinla.com/job/software-engineer-ii-ai-focus/9145840,9145840,2026-05-29
"Software Engineer II, GTM AI Agents",Toast,,,,,https://www.builtinla.com/job/software-engineer-ii-gtm-ai-agents/9537460,9537460,2026-05-29
Senior AI Engineer,Re:Build Manufacturing,,,,,https://www.builtinla.com/job/senior-ai-engineer/9188416,9188416,2026-05-29
Senior AI Engineer,CDW,,,,,https://www.builtinla.com/job/senior-ai-engineer/8285831,8285831,2026-05-29
Senior AI / Data Engineer,Order.co,,,,,https://www.builtinla.com/job/senior-ai-data-engineer/9512147,9512147,2026-05-29
Staff Risk AI & Data Engineer,SoFi,,,,,https://www.builtinla.com/job/ai-automation-lead/9106865,9106865,2026-05-29
Staff AI Engineer,Create Music Group,,,,,https://www.builtinla.com/job/staff-ai-engineer/9467892,9467892,2026-05-29
AI Integrations Staff Engineer,Vetcove,,,,,https://www.builtinla.com/job/ai-integrations-staff-engineer/9210788,9210788,2026-05-29
Full-Stack Applied AI Engineer,Bitovi,,,,,https://www.builtinla.com/job/full-stack-applied-ai-engineer/8985332,8985332,2026-05-29
Applied AI Engineer - Americas Partners,Talkdesk,,,,,https://www.builtinla.com/job/senior-partner-solutions-engineer-americas/8977902,8977902,2026-05-29
AI Engineer,Chipply,,,,,https://www.builtinla.com/job/ai-engineer/9538384,9538384,2026-05-29
"Senior AI Engineer, Forward Deployed",Komodo Health,,,,,https://www.builtinla.com/job/senior-ai-engineer-forward-deployed/9537720,9537720,2026-05-29
Lead Software Engineer - Core AI,Zeta Global,,,,,https://www.builtinla.com/job/lead-software-engineer-core-ai/9172719,9172719,2026-05-29
"Lead Software QA Engineer, AI Automation",Zeta Global,,,,,https://www.builtinla.com/job/lead-software-qa-engineer-ai-automation/9268845,9268845,2026-05-29
Computer Vision AI Engineer,Booz Allen Hamilton,,,,,https://www.builtinla.com/job/computer-vision-ai-engineer/9144298,9144298,2026-05-29
AI Engineer,YipitData,,,,,https://www.builtinla.com/job/ai-engineer/9229514,9229514,2026-05-29
"Senior Machine Learning Engineer, AI Personalization",Block,,,,,https://www.builtinla.com/job/senior-machine-learning-engineer-ai-personalization/9133794,9133794,2026-05-29
AWS Amazon Connect Agentic AI Engineer,The Motley Fool,,,,,https://www.builtinla.com/job/aws-amazon-connect-agentic-ai-engineer/9515496,9515496,2026-05-29
AI Engineer,Nokia,,,,,https://www.builtinla.com/job/ai-engineer/9514253,9514253,2026-05-29
Senior Applied AI Engineer,Teamworks,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/9187503,9187503,2026-05-29
Agentic AI Engineer,Tiger Analytics,,,,,https://www.builtinla.com/job/agentic-ai-engineer/9229459,9229459,2026-05-29
Machine Learning/AI Engineer,Element (e14s.com),,,,,https://www.builtinla.com/job/machine-learning-ai-engineer/9227565,9227565,2026-05-29
Forward Deployed AI Engineer,NewRocket,,,,,https://www.builtinla.com/job/forward-deployed-ai-engineer/9510568,9510568,2026-05-29
"Senior Software Engineer, Support AI",Toast,,,,,https://www.builtinla.com/job/senior-software-engineer-support-ai/9271013,9271013,2026-05-29
Senior AI Engineer - AI Product,ClickUp,,,,,https://www.builtinla.com/job/senior-ai-engineer-ai-product/9214203,9214203,2026-05-29
Staff AI Engineer - AI Platform,ClickUp,,,,,https://www.builtinla.com/job/staff-ai-engineer-ai-platform/9214115,9214115,2026-05-29
Staff AI Engineer - AI Product,ClickUp,,,,,https://www.builtinla.com/job/staff-ai-engineer-ai-product/9214094,9214094,2026-05-29
Senior AI Engineer - AI Platform,ClickUp,,,,,https://www.builtinla.com/job/senior-ai-engineer-ai-platform/9214269,9214269,2026-05-29
"Senior AI Engineer, Applied AI",Clarium,,,,,https://www.builtinla.com/job/senior-ai-engineer-applied-ai/9209883,9209883,2026-05-29
"Senior Consultant, Anthropic AI Engineer",Astound Digital,,,,,https://www.builtinla.com/job/senior-consultant-ai-engineer/9174078,9174078,2026-05-29
Staff AI Engineer,Syndesus,,,,,https://www.builtinla.com/job/staff-ai-engineer/9496222,9496222,2026-05-29
"Senior AI Engineer, Enterprise AI",GE Healthcare,,,,,https://www.builtinla.com/job/senior-ai-engineer-enterprise-ai/9199758,9199758,2026-05-29
Staff AI Engineer | Agentic Systems,Machinify,,,,,https://www.builtinla.com/job/staff-nlp-scientist/8940949,8940949,2026-05-29
AI Engineer | Agentic Systems,Machinify,,,,,https://www.builtinla.com/job/nlp-scientist/8940922,8940922,2026-05-29
AI Engineer - Labrynth,Infinity Constellation,,,,,https://www.builtinla.com/job/ai-engineer/9179936,9179936,2026-05-29
"Senior Software Engineer, Sports AI",Genius Sports,,,,,https://www.builtinla.com/job/senior-software-engineer-sports-ai/9302212,9302212,2026-05-29
Applied AI Health Data System Engineer-Senior Manager,PwC,,,,,https://www.builtinla.com/job/applied-ai-health-data-system-engineer-senior-manager/9300811,9300811,2026-05-29
Sr AI Engineer,The Trade Desk,,,,,https://www.builtinla.com/job/senior-software-engineer-ai/6658407,6658407,2026-05-29
Staff ML Engineer - Embodied AI Onboard Autonomy,General Motors,,,,,https://www.builtinla.com/job/staff-ml-engineer-offboard-embodied-ai/6459221,6459221,2026-05-29
Sr AI Engineer,Zuora,,,,,https://www.builtinla.com/job/sr-salesforce-developer-cpq/8854431,8854431,2026-05-29
AI Engineer,Canadian National Railway Company,,,,,https://www.builtinla.com/job/ai-engineer/9472213,9472213,2026-05-29
Staff AI Engineer,Robots & Pencils,,,,,https://www.builtinla.com/job/staff-ai-engineer/9464928,9464928,2026-05-29
Sr. AI Engineer,MeridianLink,,,,,https://www.builtinla.com/job/sr-ai-engineer/9464450,9464450,2026-05-29
Principal AI Engineer,TENEX.AI,,,,,https://www.builtinla.com/job/principal-ai-engineer/7080796,7080796,2026-05-29
AI Engineer,Chickasaw Nation Industries,,,,,https://www.builtinla.com/job/ai-engineer/9457555,9457555,2026-05-29
"Senior GTM Engineer,  AI Innovation",Toast,,,,,https://www.builtinla.com/job/senior-gtm-engineer-ai-innovation/9386460,9386460,2026-05-29
Senior AI Engineer,Newfront,,,,,https://www.builtinla.com/job/senior-ai-engineer/9438967,9438967,2026-05-29
Principal AI Engineer,LINQ (linq.com),,,,,https://www.builtinla.com/job/principal-technical-product-manager-ai-enablement/9056850,9056850,2026-05-29
Senior AI Engineer (Clients) - Supernal,Infinity Constellation,,,,,https://www.builtinla.com/job/senior-ai-engineer-clients-supernal/9434344,9434344,2026-05-29
"Staff Data Engineer (Scala, Spark, & Gen AI)",DISQO,,,,,https://www.builtinla.com/job/staff-data-engineer-scala-spark-gen-ai/9258751,9258751,2026-05-29
Sr. AI Engineer,Mitek Systems,,,,,https://www.builtinla.com/job/sr-ai-engineer/9174490,9174490,2026-05-29
AI Engineer,Reflow,,,,,https://www.builtinla.com/job/ai-engineer/9156535,9156535,2026-05-29
"AI Engineer, Staff",Lyric - Clarity in motion.,,,,,https://www.builtinla.com/job/ai-engineer-staff/9422529,9422529,2026-05-29
Principal AI Engineer,Exactera,,,,,https://www.builtinla.com/job/principal-ai-engineer/9417884,9417884,2026-05-29
"IT Staff Engineer - AI Enablement & Automation (Remote, US)",Openly,,,,,https://www.builtinla.com/job/it-staff-engineer-ai-enablement-automation-remote-us/9345467,9345467,2026-05-29
"Developer Relations Lead, AI Infrastructure and Community",Runpod,,,,,https://www.builtinla.com/job/developer-relations-community-manager/9076742,9076742,2026-05-29
AI Engineer,Guild Mortgage,,,,,https://www.builtinla.com/job/ai-engineer/9130362,9130362,2026-05-29
AI Engineer,Yuno,,,,,https://www.builtinla.com/job/ai-engineer/9127034,9127034,2026-05-29
AI Engineer,Quantiphi,,,,,https://www.builtinla.com/job/ai-engineer/9126697,9126697,2026-05-29
"AI Engineer - Classifiers, Media Intelligence & Voice R&D",Wow Remote Teams,,,,,https://www.builtinla.com/job/ai-engineer-classifiers-media-intelligence-voice-r-d/9394109,9394109,2026-05-29
Staff AI Engineer,Newfront,,,,,https://www.builtinla.com/job/staff-ai-engineer/9388969,9388969,2026-05-29
AI Engineer,Makai Labs,,,,,https://www.builtinla.com/job/ai-engineer/9385843,9385843,2026-05-29
AI Engineer / Machine Learning Engineer – MLOps,KATBOTZ LLC,,,,,https://www.builtinla.com/job/ai-engineer-machine-learning-engineer-mlops/9385582,9385582,2026-05-29
"AI Developer / AI Engineer – Agentic AI, LLM & Predictive Analytics",KATBOTZ LLC,,,,,https://www.builtinla.com/job/ai-developer-ai-engineer-agentic-ai-llm-predictive-analytics/9385585,9385585,2026-05-29
"iOS Software Engineer, AI Engineering",TWG Global,,,,,https://www.builtinla.com/job/ios-software-engineer-ai-engineering/9539314,9539314,2026-05-29
"Mission Integration Engineer, AI (Starshield)",SpaceX,,,,,https://www.builtinla.com/job/mission-integration-engineer-ai-starshield/9537324,9537324,2026-05-29
"Staff AI Engineer, Internal Automation",CargoSprint,,,,,https://www.builtinla.com/job/staff-ai-engineer-internal-automation/9376740,9376740,2026-05-29
"Senior Engineering Manager, AI Developer Experience",Temporal Technologies,,,,,https://www.builtinla.com/job/senior-engineering-manager-ai-developer-experience/9369756,9369756,2026-05-29
AI Solutions Developer – Insurance Operations & Systems Integration,Hankey Group,,,,,https://www.builtinla.com/job/ai-solutions-developer-insurance-operations-systems-integration/9518296,9518296,2026-05-29
Senior Gen AI Developer,"KBR, Inc",,,,,https://www.builtinla.com/job/senior-gen-ai-developer/9244316,9244316,2026-05-29
Databricks Senior Data & AI Engineer,V2,,,,,https://www.builtinla.com/job/databricks-senior-data-ai-engineer/9347331,9347331,2026-05-29
"Senior Full-Stack Engineer, AI Engineering",TWG Global,,,,,https://www.builtinla.com/job/senior-full-stack-ai-engineer-web-ios/9512555,9512555,2026-05-29
Generative Spacecraft Design Software Engineer (ML/AI),Oligo,,,,,https://www.builtinla.com/job/generative-spacecraft-design-software-engineer-ml-ai/9228060,9228060,2026-05-29
Staff AI Engineer,Conveyor,,,,,https://www.builtinla.com/job/staff-ai-engineer/9334892,9334892,2026-05-29
"Principal Software Engineer, AI Platform Engineering",Saviynt,,,,,https://www.builtinla.com/job/principal-software-engineer-ai-platform-engineering/9499039,9499039,2026-05-29
Senior AI/ML Engineer,Cooley,,,,,https://www.builtinla.com/job/senior-ai-ml-engineer/9191771,9191771,2026-05-29
Data & AI Platform Engineer,Armanino LLP,,,,,https://www.builtinla.com/job/data-ai-platform-engineer/9199825,9199825,2026-05-29
Senior AI Engineer,KlearNow,,,,,https://www.builtinla.com/job/senior-ai-engineer/9303647,9303647,2026-05-29
Staff AI Engineer,TaskRay,,,,,https://www.builtinla.com/job/staff-ai-engineer/9302874,9302874,2026-05-29
Senior AI Engineer,TaskRay,,,,,https://www.builtinla.com/job/senior-ai-engineer/9302872,9302872,2026-05-29
Senior Software Engineer - AI Core Engineering,The Walt Disney Company,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-core-engineering/9483607,9483607,2026-05-29
Staff Software Engineer (Emerging Tech & AI Automation) Project Hire,The Walt Disney Company,,,,,https://www.builtinla.com/job/staff-software-engineer-emerging-tech-ai-automation-project-hire/9483210,9483210,2026-05-29
Staff GenAI/ML Engineer (Emerging Tech & AI Automation) Project Hire,The Walt Disney Company,,,,,https://www.builtinla.com/job/staff-genai-ml-engineer-emerging-tech-ai-automation-project-hire/9483155,9483155,2026-05-29
Staff AI Engineer | US | Remote,Grafana Labs,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-and-automation-data-analytics-usa-remote/8890279,8890279,2026-05-29
Forward Deployed AI Engineer,Defense Unicorns,,,,,https://www.builtinla.com/job/forward-deployed-ai-engineer/9296073,9296073,2026-05-29
Innovations and AI Solutions Engineer,Wilson Sonsini Goodrich & Rosati,,,,,https://www.builtinla.com/job/innovations-and-ai-solutions-engineer/9449173,9449173,2026-05-29
